user_id,products,reviews
9572396,2367,141
9573118,66,16
9633289,218,12
9749581,148,29
9770182,275,46
9783028,180,18
9787663,143,13
9809368,17,10
9824773,63,12
9984765,56,16
9991568,377,19
10020073,158,21
10055588,57,13
10089408,49,18
10133713,150,19
10168270,82,10
10190091,529,47
10205581,116,24
10256422,61,12
10341517,105,23
10463077,113,22
10506651,48,16
10508416,159,17
10529748,194,33
10529924,255,39
10572554,117,20
10689585,162,14
10711630,79,24
10715686,319,12
10715853,295,19
10753346,198,70
10981188,67,22
11068153,457,138
11129390,71,52
11133123,266,103
12246000,135,33
12254473,120,46
12265243,58,22
12455852,166,24
12490591,446,32
12542107,93,15
12552022,88,29
12630514,280,213
12663337,39,18
12663708,93,52
12748827,73,20
12750624,111,33
12759330,418,22
12810594,749,14
12867161,741,20
12876380,84,17
12946088,151,37
12984543,218,16
13001323,59,34
13068360,84,11
13103768,58,23
13105567,118,15
13218676,180,20
13271001,118,45
13340448,52,25
13400123,146,14
13413914,218,18
13425434,134,14
13477111,28,15
13488375,152,10
13500559,234,39
13512065,64,20
13518141,274,36
13555135,843,78
13558132,72,13
13580275,194,13
13782145,191,18
13804057,306,13
13855307,451,60
13903971,68,18
14033231,129,82
14086709,411,18
71607,53,13
154386,64,19
223078,159,77
321630,24,15
372316,42,18
390360,44,17
410310,190,32
455340,41,16
537467,79,45
546494,257,19
621147,259,21
677193,106,24
742860,76,19
769370,64,40
779996,131,21
963705,256,53
1016709,120,54
1138924,215,24
1264868,106,27
1272756,39,16
1418012,38,12
1506555,124,59
1527240,71,15
1546683,138,24
1552716,75,22
1643317,57,19
1645802,140,38
1719065,90,21
1745779,41,16
1779779,18,19
1784635,49,24
1814922,55,20
1867313,130,53
1945092,134,10
1960807,83,20
1971269,60,20
1991253,86,11
2010901,131,13
2025141,639,50
2030537,25,13
2035659,106,12
2066407,16,10
2082571,47,10
2095409,178,38
2123501,46,35
2133133,56,15
2172198,60,18
2226396,62,30
2247205,62,13
2252799,86,24
2268026,115,31
2303159,39,19
2328333,290,16
2345863,114,12
2381583,32,15
2391376,61,12
2402337,118,18
2464058,249,12
2472300,25,12
2472697,292,15
2480379,39,14
2489725,113,22
2505728,123,19
2575563,78,16
2591170,107,22
2610991,101,41
2678084,49,15
2709462,50,26
2842936,47,10
2918329,55,17
2933935,105,12
2948721,21,12
3007653,100,16
3047925,82,22
3069811,104,28
3130059,187,10
3360212,104,21
3364079,124,13
3406623,118,37
3409706,622,15
3409840,127,14
3556919,126,18
3620946,32,15
3643608,1058,14
3659037,45,18
3745123,57,19
3772915,66,18
3790312,146,11
3869141,48,11
3874975,104,12
3892132,34,13
3917863,80,11
4033418,53,11
4056879,23,14
4104484,553,15
4117530,15,10
4135702,53,17
4193744,178,10
4214983,18,10
4250298,160,13
11172823,413,55
11204118,895,131
11272170,119,11
14115420,281,28
2341851,517,25
5502170,833,197
5614699,218,20
5800371,171,16
5891137,168,54
6036495,704,64
6535919,567,70
6804043,868,81
6852248,599,54
6942188,280,40
7413295,527,158
7452326,2129,169
7489945,571,53
7734330,774,36
7941136,550,23
8022619,3382,26
8088524,1354,353
8130225,1065,109
8220717,89,37
8427513,808,15
8913631,2793,12
9105687,3076,351
9337623,467,84
9414252,229,40
9637408,327,34
9732050,207,34
9791021,810,44
9941397,2321,122
10464600,1608,117
10797391,195,62
11173946,396,68
11269562,373,46
11282970,1323,208
11301733,289,134
11311676,1248,122
11330682,439,62
11355226,102,27
11359987,226,14
11379724,733,46
11441813,326,54
11461678,114,33
11490641,360,213
11492800,215,81
11503142,108,15
11516496,324,59
11586865,193,41
11658857,471,89
11665481,401,49
11741798,424,22
11847169,706,41
11960223,455,20
11980357,425,24
11982699,575,26
12041697,3446,130
12069680,754,33
12077689,701,57
12086847,224,67
12094159,2221,621
12290513,352,29
12721851,707,83
13009774,352,43
13364677,210,24
13544721,1808,39
13620902,249,19
13967801,267,27
13974416,2130,19
13994136,92,11
14021667,896,27
14288397,1902,45
477216,164,18
611333,2379,46
1029434,320,61
1080971,253,54
1097647,285,38
1362136,468,73
1392960,201,45
1638287,271,95
2258278,157,42
2400383,953,51
3123751,298,68
3186654,1729,121
3342840,164,40
3840124,187,29
4122889,571,67
4234970,1035,12
4248858,453,45
4254773,208,18
4288524,349,75
4288582,155,37
4428502,598,18
4526756,1148,36
4745181,776,45
4779328,348,24
4840646,236,33
4868154,541,24
4873478,211,28
5003423,247,27
5045651,187,44
5059501,30,11
5063913,193,15
5110767,337,20
5111834,91,17
5190261,171,28
5252968,277,18
5280950,3224,65
5337022,3504,11
5421149,124,15
5435507,142,76
5495271,1549,290
5511497,77,25
5538821,784,82
5614905,300,84
5632194,519,22
5652648,171,42
5694363,244,60
5724398,666,51
5769258,100,19
5771808,59,21
5830244,133,27
5883630,90,17
5886007,350,27
5902790,164,28
5978846,188,47
6013647,1369,57
6101082,102,16
6145027,105,25
6211325,267,23
6229218,498,41
6301868,188,16
6304276,199,30
6335024,283,32
6397413,95,13
6414326,238,27
6478925,264,74
6537573,101,22
6543296,157,30
6573443,144,45
6617869,132,18
6655830,399,67
6802495,195,13
6844413,123,16
6857398,186,37
6904892,221,15
6970271,67,11
6998584,67,34
7061936,37,16
7084344,316,33
7116376,72,22
7146153,131,86
7186862,331,47
7200734,171,34
7243163,744,576
7267223,209,41
7352274,303,62
7399503,127,24
7478841,342,65
7478910,94,31
7505204,122,15
7555764,173,23
7583854,135,45
7639075,157,39
7705709,209,29
7722556,501,85
8035289,252,19
8063712,169,40
8232064,333,19
8290980,182,12
8291792,67,84
8336294,513,21
8341282,293,36
8360025,2205,260
8399266,130,38
8499086,182,45
8572650,84,18
8582566,398,49
8586481,118,13
8608685,86,25
8633431,327,97
8637758,130,11
8672278,729,57
8697917,182,35
8750442,227,34
8822443,137,34
8826862,43,12
8888516,281,51
8955559,191,48
8963515,293,35
9058291,49,18
9070779,371,71
9071843,141,21
9109484,516,30
9235866,289,11
9327367,182,11
9335230,209,21
9337537,887,203
9391161,63,23
9419492,165,32
9497223,273,34
9625461,73,10
9667960,1929,46
9750105,84,17
9764838,250,61
9770608,80,11
9794010,228,25
9816764,81,24
9887774,38,20
9949895,352,14
10036971,72,45
10093050,65,13
10134288,58,22
10173216,79,15
10228025,64,12
10269903,497,85
10326308,92,23
10395288,242,18
10424969,119,32
10546839,19,10
10552605,209,29
10580180,113,23
10606760,101,87
10612487,66,23
10740131,63,14
10757418,17,13
11020748,48,12
11726321,407,25
12033072,172,19
12034409,653,107
12330893,412,84
12372989,66,33
12381448,100,63
12469045,95,13
12489184,68,18
12517776,320,34
12527161,294,115
12583108,143,15
12826819,128,31
12949911,74,15
12979004,102,51
13048224,44,32
13102467,102,29
13164778,116,11
13175872,581,63
13193642,138,28
13235011,93,17
13249734,79,27
13256471,327,35
13305699,57,10
13365426,75,15
13453024,147,57
13470826,74,26
13508622,175,48
13532964,170,21
13608865,85,21
13742736,29,17
13764963,84,32
13820985,114,15
13886795,253,31
13914616,109,32
13925828,88,30
13932600,180,63
13935335,64,30
14197438,68,31
57507,44,11
80525,28,12
82010,97,15
93394,120,45
202945,47,18
239886,214,16
297753,122,69
356189,563,31
376796,44,22
384850,268,11
386078,113,19
448522,134,25
481045,134,31
498915,36,16
505497,15,12
531435,114,13
564588,51,18
722123,74,24
724767,113,38
786582,2393,43
949464,786,43
1008840,114,24
1018079,46,24
1031088,84,13
1032181,47,11
1035852,74,18
1122982,54,11
1150547,78,22
1224207,212,47
1225146,62,30
1243783,49,22
1282050,33,13
1352819,129,29
1405128,52,23
1420279,73,28
1457841,83,17
1523873,113,27
1673829,229,21
1693924,30,11
1708260,42,15
1719665,37,19
1750531,85,11
1768736,78,15
1831769,78,17
1842858,62,11
1874607,67,10
1923226,89,16
1948327,53,14
1993737,65,15
2028031,1131,85
2108777,24,10
2109924,209,13
2158257,120,22
2210312,100,24
2240562,104,20
2244471,87,56
2279452,61,13
2280530,45,10
2355890,120,17
2420416,123,28
2514864,29,12
2635043,107,10
2712533,84,20
2721952,164,13
2755626,146,38
2776954,143,14
2815611,104,12
2871746,68,28
2877358,149,20
2905427,63,10
2979726,55,13
3145285,96,32
3177696,142,30
3235405,107,15
3249713,170,21
3260578,88,10
3329667,85,19
3390979,359,19
3407601,44,17
3455852,52,12
3477046,406,13
3523243,100,11
3620849,22,10
3765348,22,10
3792275,78,40
3888863,47,15
3923804,119,15
4000972,30,12
4018360,74,17
4110070,52,39
4110411,266,13
4182372,112,18
4486230,47,13
4495211,20,11
4544039,117,27
4658278,22,13
4720268,43,10
4811689,31,17
11337144,409,29
11510986,1200,519
11533418,704,71
212122,154,14
691541,212,30
2920215,735,57
5077873,675,128
5239030,227,57
5492607,164,28
5746212,314,27
6808967,923,238
6900275,1043,182
7466927,521,20
7596499,60,21
7658783,98,73
7930744,648,165
8180023,478,74
8556791,263,33
8584642,156,23
8911888,124,22
8967284,488,35
9151204,682,20
9178087,760,32
9191002,511,19
9882540,1022,20
9901981,115,13
10176155,136,14
10444741,231,94
10581351,488,24
10736981,90,11
10897336,1203,507
11079259,1100,36
11085015,574,97
11157036,550,19
11169402,485,24
11181269,284,26
11203052,1019,50
11239116,2366,41
11240509,470,58
11295610,450,67
11317042,1116,118
11318964,249,57
11375334,561,152
11468354,445,17
11559480,1458,35
11578800,1806,25
11615844,230,17
11618188,180,13
11644391,451,53
11645185,1859,155
11668343,268,42
11712613,553,132
11769205,1483,242
11852844,201,119
12060237,254,57
12092367,296,108
12122228,466,47
12141512,547,83
12196778,1166,62
12202830,233,72
12242094,1663,91
12258877,247,67
12447938,306,41
12701085,552,21
12917155,302,48
13270982,777,46
13291067,442,108
13475271,647,58
13780672,201,23
13896654,422,61
13987027,390,17
14152474,142,18
14256361,395,65
14263133,318,63
17043,111,46
208222,984,149
260745,469,19
690327,181,74
797259,855,106
855115,421,56
2110918,129,23
2302317,139,62
2656480,65,11
2928996,1454,59
2999029,499,86
3018006,455,12
3331106,734,46
3520920,914,34
3801108,395,65
3856294,225,41
3929164,160,50
4099816,645,27
4129018,149,16
4140767,224,76
4153977,324,34
4158555,376,46
4280799,229,14
4293360,283,19
4341199,72,27
4380096,308,13
4407207,258,11
4546648,171,64
4782313,126,20
5174599,896,83
5228174,161,54
5374263,183,74
5426453,116,29
5434219,295,63
5445801,175,54
5500089,286,24
5505248,328,54
5533387,806,48
5633887,230,95
5639617,228,19
5737164,102,14
5775825,128,21
5783728,58,30
5806489,189,74
5810139,111,21
5831369,347,47
5916301,120,36
5942485,73,21
5953282,127,21
5981308,237,29
5986967,120,23
6053082,135,15
6088926,150,60
6158205,235,64
6171722,242,11
6176221,771,46
6217868,279,26
6235936,120,18
6291516,115,35
6338388,180,17
6340420,132,33
6382162,136,29
6440631,57,14
6452699,334,54
6458891,478,60
6478294,130,50
6530899,96,59
6541742,172,20
6602495,201,57
6693766,178,24
6720073,204,58
6748106,92,15
6942919,102,28
6984179,161,30
7008428,79,33
7119523,57,10
7131770,189,79
7151325,1158,307
7204757,242,10
7215590,208,30
7273627,79,12
7301867,384,80
7306975,372,34
7339556,192,37
7380049,231,29
7386570,106,16
7387097,651,393
7551732,114,40
7589854,335,18
7597078,66,24
7620492,348,131
7624757,164,12
7671310,526,23
7709459,194,28
7723219,162,11
7733665,282,20
7755166,975,33
7897626,275,32
8006423,461,21
8170240,113,73
8181862,188,62
8287442,93,18
8392177,322,41
8417507,1324,102
8534445,272,14
8556248,175,154
8611008,219,24
8722189,294,24
8739876,141,11
8830247,195,34
8883448,91,17
8896104,143,31
8902755,93,14
8963528,86,15
8973257,154,57
9129884,128,13
9203660,281,74
9250810,258,44
9258602,49,20
9263500,47,27
9273039,222,29
9282793,205,93
9365372,186,15
9451513,119,51
9503441,121,13
9674634,109,17
9840759,110,15
9902640,143,30
9909232,182,45
9909851,158,84
9957015,326,16
10025879,126,23
10038288,172,84
10039410,198,56
10108649,126,46
10111923,151,17
10131809,72,14
10158911,112,21
10172489,190,13
10179993,97,31
10256523,312,76
10321697,749,47
10387731,62,17
10445013,380,32
10445434,140,37
10463598,69,14
10465540,233,165
10561140,35,14
10566031,243,56
10612006,544,35
10707749,60,23
10821277,322,17
11009073,58,15
11016298,191,27
11038362,218,20
11123315,88,33
12228785,1007,63
12295083,35,14
12306941,79,34
12332771,171,41
12392383,65,28
12440151,81,32
12493985,192,22
12520376,247,10
12595298,132,22
12621129,98,30
12629546,122,26
12687082,145,10
12763963,64,25
12765795,115,14
12787806,81,25
12803968,4628,262
12832291,344,78
12907269,58,18
12989015,121,25
13000254,40,10
13054432,105,20
13079394,71,15
13252037,2364,19
13301301,369,15
13353730,470,39
13384853,180,22
13438934,31,10
13490612,138,21
13496344,159,14
13503059,61,13
13606341,875,92
13625299,57,17
13629272,244,22
13834307,43,12
13861784,73,16
13879045,80,18
13999504,133,75
14049389,225,14
14091320,84,15
14159980,126,29
14183657,40,14
14245490,36,16
14299961,53,12
35926,123,26
47040,105,20
213511,114,26
227461,99,17
298659,263,18
370897,147,24
376293,63,10
401523,203,12
450191,91,15
484378,31,19
484550,61,26
684091,19,16
733357,61,21
782277,73,17
795685,50,15
902361,152,44
976237,53,25
1007559,16,14
1023198,445,23
1040394,37,12
1068799,55,13
1139069,56,16
1146497,435,92
1214828,79,16
1231963,102,27
1260225,600,55
1289564,9,32
1312570,46,16
1339602,247,18
1382803,121,32
1383699,140,60
1384593,49,12
1427400,33,17
1460869,122,14
1502953,83,32
1570060,75,23
1585497,56,22
1663660,103,15
1776152,114,18
1857937,122,20
1910150,104,40
1930772,41,19
1937533,24,11
1955709,263,71
2028507,118,26
2044147,151,11
2287174,78,40
2304017,37,13
2312094,78,19
2354248,183,15
2410529,85,15
2589063,211,23
2668450,147,13
2711595,29,14
2774009,29,13
2818358,86,11
2823910,34,21
2848877,70,15
2953042,32,16
2985191,33,12
2999889,114,11
3006109,261,20
3010875,52,17
3193307,130,10
3223849,88,10
3227861,133,25
3232521,85,19
3233658,163,20
3276369,100,19
3423282,77,13
3464993,35,16
3467323,350,48
3516759,451,21
3555862,59,10
3592864,130,24
3607923,33,14
3671106,56,15
3747829,148,28
3772892,76,11
3834858,29,12
3838607,212,20
3840447,184,11
3909567,75,14
3917808,120,21
4005380,103,30
4054436,104,11
4065502,124,12
4068465,224,12
4099620,90,10
4258772,612,45
4585221,57,11
11159180,2202,109
1515240,548,26
2225149,966,22
2533319,310,75
2612709,507,37
5518860,548,81
5608063,322,50
5714957,465,33
5877636,1126,87
6856080,488,89
7380372,1171,35
7638423,2121,224
7724671,280,38
8201800,860,77
8231587,493,36
8276764,3199,26
8380526,1272,37
8437762,470,33
8751991,262,101
9033515,562,66
9165490,883,133
9492042,1499,83
9821137,512,105
9914418,153,28
9977818,323,21
10127490,71,13
10159958,520,53
10484877,421,54
10570884,333,24
10613654,3064,589
11185082,141,50
11186482,954,97
11189258,154,17
11245704,1337,90
11287635,1407,63
11293096,517,107
11295234,489,15
11366230,2419,40
11393691,4741,12
11407015,310,74
11439657,678,15
11495771,2449,79
11508683,471,32
11678609,407,19
11704301,281,10
11710270,1170,87
11745862,58,11
11772579,800,17
11781886,991,68
11789837,438,88
11807480,926,32
11855736,297,23
11974842,631,24
11985355,141,40
12031283,145,40
12071715,643,31
12073472,425,62
12083860,1874,75
12099662,404,106
12133244,177,13
12216336,1799,65
12253842,1076,132
12695903,458,32
12972776,1729,269
13081608,675,142
13221735,143,15
13333745,450,60
13727236,609,57
14198547,1301,48
14254985,1409,68
14282383,122,19
148473,278,55
244601,244,21
273739,280,60
506994,154,49
645973,542,26
956463,787,52
1236341,300,73
1268605,186,42
1332726,234,59
1353207,691,61
1446250,246,51
1707184,225,17
2087937,374,39
3029138,1811,34
3121506,920,31
3402124,640,49
3491708,191,15
3497137,443,71
3565666,70,22
4041213,135,25
4136558,361,26
4155286,181,19
4183061,749,35
4215534,176,79
4352248,70,23
4371753,339,41
4486790,348,16
4516428,113,20
4547539,434,38
4654155,307,37
4678444,490,71
4741968,209,10
4916822,328,19
4921952,109,13
4922429,134,23
4949895,103,34
5043643,406,35
5085529,729,47
5119205,135,55
5131936,252,137
5140883,152,15
5142413,85,38
5184482,586,30
5188362,473,27
5188799,122,12
5252650,480,30
5292805,289,109
5320781,210,15
5346670,1953,235
5357678,1555,113
5387484,1510,70
5467122,261,32
5516741,303,35
5556281,123,22
5586234,425,37
5593815,99,46
5674751,158,16
5780375,949,35
5813789,232,70
5856630,147,19
5861834,154,36
5865359,1148,27
5866187,279,48
5913288,93,24
5962974,347,47
5968190,513,66
6027751,177,28
6058358,320,15
6163104,498,179
6180698,893,22
6183787,1713,115
6203954,371,28
6279124,139,34
6299617,1542,15
6362029,240,15
6401711,360,16
6432503,266,42
6541797,168,33
6641561,1211,131
6817537,118,60
6844930,192,60
6859566,272,28
6913727,175,18
7055503,287,61
7068851,953,28
7080063,1437,70
7190859,392,34
7274389,110,48
7329051,1208,45
7338785,238,46
7384713,205,15
7415357,80,15
7446234,70,12
7454229,269,68
7469052,286,54
7485546,337,38
7498099,147,44
7506631,381,43
7512012,310,51
7546319,134,51
7643963,265,128
7762645,280,34
7857517,428,228
7872195,119,55
7878406,1410,31
7949939,331,15
8037385,200,48
8137394,140,31
8165553,491,47
8216119,156,26
8234613,520,54
8249187,166,18
8249762,157,43
8249991,75,21
8284432,134,42
8294599,201,19
8346284,198,30
8503187,282,14
8530277,649,97
8627671,107,30
8656118,2585,68
8660333,564,50
8711997,211,30
8738305,2124,117
8795692,225,144
8800565,158,16
8804565,388,125
8911508,277,63
8923997,151,46
8962827,61,14
8972914,91,18
9093060,135,22
9120407,196,13
9156251,641,97
9298081,715,170
9340564,139,16
9419921,826,41
9559859,121,78
9574943,119,40
9670001,186,22
9717938,125,25
9726320,163,16
9745559,260,27
9791536,142,23
9831796,831,38
9859721,444,40
9904988,130,41
10063094,128,12
10107362,66,29
10146794,42,16
10215110,66,17
10238692,79,22
10357384,60,20
10372071,85,16
10394498,124,22
10408451,69,56
10411604,956,17
10425073,357,43
10449486,105,28
10534829,83,21
10646216,505,37
10675471,106,22
10689701,222,24
10806291,177,33
10810773,273,27
10826607,12,13
10942894,593,23
10987755,293,39
11012849,140,38
11033505,105,19
11035536,65,13
11061394,62,19
12312626,520,17
12393807,483,42
12431673,51,12
12435266,53,29
12436230,87,20
12463625,125,17
12532400,195,19
12555081,92,34
12583012,85,16
12625653,141,47
12649029,58,11
12657527,206,35
12670511,160,24
12748530,421,59
12754192,125,25
12755807,85,52
12814695,74,18
12856760,187,20
12861919,24,12
13041087,141,14
13149825,368,12
13184131,127,32
13189309,200,26
13220080,85,18
13229450,88,23
13245552,272,60
13250468,613,23
13312012,3988,423
13341885,115,21
13372666,67,20
13433592,97,46
13484715,55,15
13511349,141,23
13579879,297,27
13597868,210,19
13609872,77,33
13767757,34,14
13788266,190,40
13847313,34,14
13855081,154,18
13878182,56,26
14046183,89,21
14091355,50,15
14114625,51,10
14157867,222,25
14185624,196,33
14238556,56,30
14271708,67,17
1519,337,39
9047,73,23
37612,79,21
39723,237,25
53246,136,25
64168,130,42
85489,27,12
102780,110,22
133547,160,25
149969,78,21
219637,60,14
248855,104,18
259931,63,17
286714,1730,43
360139,40,15
467992,26,16
488572,29,14
504710,58,30
538661,73,30
540579,21,31
562008,127,15
619497,117,35
685316,43,19
758133,89,16
768648,141,17
850218,73,33
873946,107,21
901257,99,22
904354,58,33
937111,79,11
959678,612,18
1025021,316,34
1108382,191,17
1110898,49,40
1164650,233,37
1248311,293,19
1305562,4143,131
1321718,593,20
1325811,37,16
1377161,56,13
1381537,126,33
1389121,32,22
1511821,45,14
1746029,65,11
1826833,39,16
1836449,48,10
1948062,93,12
1966771,68,48
1974433,493,49
2113086,78,19
2151834,122,20
2156391,93,39
2237804,61,15
2254892,78,10
2263300,89,10
2287554,53,15
2300515,49,18
2458126,52,11
2495788,42,16
2519549,76,18
2526464,57,28
2599361,39,15
2603046,32,23
2618252,101,16
2676686,70,17
2686262,84,10
2760456,47,14
2805402,58,10
2834891,298,50
2850410,48,10
2928656,72,15
3015760,44,17
3024527,47,11
3028032,293,239
3179556,217,16
3292077,88,12
3346789,71,13
3357020,54,10
3396332,56,16
3428609,142,26
3445684,79,18
3472924,43,30
3510278,118,32
3555215,36,11
3558067,76,10
3680480,98,11
3737291,20,13
3789057,43,12
3969163,12,14
3988495,147,11
4044433,35,11
4059482,43,11
4069107,120,11
4072156,317,65
4138703,80,10
8764472,735,24
9701848,795,122
11154637,4087,240
12189368,861,33
13596338,754,88
2977941,290,66
3394785,1808,106
5325506,536,90
6304724,756,34
6769030,263,41
6807076,261,22
6836177,2465,34
7012157,2583,304
7129992,246,52
7428093,750,35
7638658,572,56
7662096,160,13
7995271,304,104
8202461,816,45
8457593,2534,216
8839180,367,99
9041911,209,31
9226016,156,11
9290510,668,44
9425870,1891,52
9564152,545,59
9890722,237,79
9896926,883,20
10217583,146,34
10325046,2524,75
10329581,1224,38
10411700,532,30
10845731,2345,33
11019136,438,26
11205385,1754,42
11253631,434,63
11272051,144,29
11278502,112,51
11280920,339,33
11291161,820,72
11308586,1264,40
11324752,407,69
11389317,267,11
11419044,422,72
11460818,105,31
11535568,123,34
11578206,116,18
11668950,117,38
11699617,168,34
11756623,153,15
11783335,325,30
11786623,122,22
11944206,407,54
11971057,793,22
11990028,2456,97
12067346,366,54
12103848,446,55
12152997,213,39
12188396,846,121
12227983,177,15
12312450,341,17
12394144,331,24
12452487,294,55
12578599,391,55
12843887,1644,40
13340546,15,17
13539046,967,29
13660509,114,22
13707239,429,30
13876639,232,46
13883860,804,43
14050494,619,27
14200103,350,20
14231536,1585,56
146879,894,42
843799,234,36
1112994,619,41
1210381,381,34
1411135,640,189
1429192,375,22
1431378,104,18
1713435,358,26
2623726,201,13
2815429,644,66
2940794,179,15
3128801,456,33
3158752,1392,64
3246726,412,20
3338893,688,63
3673997,656,55
3694106,73,17
3824601,1881,96
4041825,548,65
4149172,373,116
4223791,568,68
4296495,297,45
4357180,296,24
4362248,134,17
4420761,383,31
4496091,111,50
4857415,1017,74
4880180,203,26
4958780,293,16
4998106,243,19
5045463,299,43
5068956,140,30
5140086,311,18
5142091,209,68
5149606,951,54
5168316,2379,144
5188632,322,29
5190134,198,27
5287936,416,60
5438043,2315,112
5443659,283,120
5523012,157,19
5651619,134,42
5873268,360,28
5891804,2241,58
5930450,2434,17
5956798,525,44
5963755,109,24
6068999,111,52
6071900,888,33
6072974,241,46
6117486,701,78
6172282,222,45
6219906,100,21
6238628,213,45
6261386,74,13
6401480,763,37
6436419,352,49
6490017,300,23
6531419,2127,74
6532152,76,27
6532649,467,32
6576610,15331,307
6752602,442,35
6803969,231,24
6816205,110,23
6850338,283,20
6912142,409,82
6953803,58,10
7034731,205,15
7034747,68,17
7180852,157,15
7268672,1096,56
7392359,564,22
7578107,218,38
7615821,105,40
7689684,294,24
7694223,254,37
7704680,174,21
7882980,161,25
7925440,147,15
7931835,152,41
7957850,208,42
8098487,114,27
8104712,33,16
8255079,54,31
8263089,346,55
8284469,517,121
8304923,96,45
8325200,202,28
8597576,383,45
8597699,63,14
8619779,146,31
8634899,140,32
8647300,166,28
8704605,222,10
8756811,108,14
8772549,141,36
8870117,96,10
8888234,374,75
8915659,1200,39
9046885,37,12
9132655,360,27
9157367,1519,115
9163411,51,10
9259288,148,23
9263617,105,19
9283479,164,25
9329851,76,18
9513085,1212,18
9545887,183,41
9589433,332,14
9684867,311,41
9697874,145,11
9702133,200,18
9765194,146,18
9772117,75,22
9794342,199,28
9834806,113,12
9852575,586,17
9855165,375,64
9910363,194,15
9945022,719,35
9960887,76,14
9965207,118,27
9973147,75,21
9983968,99,38
9984509,235,18
9993289,80,17
10001832,140,12
10080677,56,15
10082700,116,21
10190801,128,29
10205665,159,22
10452118,285,49
10452151,166,23
10473483,70,12
10562113,163,31
10612075,17,13
10627899,137,19
10643517,116,14
10850621,144,44
10875083,45,13
10897723,128,58
10935302,103,19
11107326,145,12
11113212,59,54
11139806,56,59
11140910,262,37
12218580,43,14
12250911,371,17
12281761,94,28
12370485,50,23
12494569,104,39
12508148,192,33
12543333,54,17
12591699,73,20
12626673,40,18
12626915,223,57
12629195,41,16
12658201,331,15
12664715,376,22
12676190,89,35
12807441,165,14
12808168,419,17
12838792,246,20
12879224,461,20
12916985,566,41
12926578,154,11
12962052,57,11
12985961,328,58
13068072,1076,261
13092554,172,14
13123844,118,30
13215659,359,44
13254896,163,44
13264407,139,45
13307084,27,10
13357410,14,12
13376042,85,15
13406089,100,37
13421189,105,20
13536511,38,19
13568773,57,21
13581804,65,11
13625141,1221,22
13682829,243,37
13702956,40,10
13744512,1438,23
13910517,51,12
13983746,637,40
14176814,69,18
14194503,97,22
14275627,21,10
144019,396,25
165261,116,88
218332,70,39
221596,76,11
231300,233,27
256044,167,18
314459,45,11
316431,104,14
366643,50,14
441027,150,28
549476,138,26
592100,622,10
629689,195,16
671932,95,57
706199,76,15
717326,58,46
751096,154,78
767187,70,10
784212,86,20
855802,298,27
934939,64,13
953363,171,26
1001456,125,16
1026077,134,20
1069204,24,13
1087379,67,40
1098420,44,26
1108271,80,22
1191838,50,27
1255530,25,11
1278038,109,20
1372365,90,34
1395511,115,14
1432447,81,16
1433649,771,38
1434059,131,18
1457187,40,10
1541780,202,47
1556096,131,17
1582341,200,66
1640158,72,18
1647716,135,13
1708276,69,11
1768306,51,11
1779391,159,44
1788457,69,23
1798794,92,17
1973147,48,15
2017372,163,32
2074461,52,26
2097678,93,22
2170358,156,14
2179769,47,14
2262442,497,15
2266428,131,25
2320478,33,11
2352346,270,62
2405305,61,32
2421120,17,10
2483056,134,23
2497831,88,23
2542845,39,13
2597537,93,32
2633434,70,15
2636630,32,12
2664106,8,13
2671100,52,13
2699777,67,14
2711289,12,27
2763027,44,10
2817858,35,15
2863204,38,14
2875576,53,10
2906255,77,24
2929371,167,66
2963874,136,17
2986728,33,10
3003832,51,14
3022220,66,18
3073824,101,13
3127298,128,14
3130512,74,13
3152800,164,18
3209689,66,11
3239942,301,139
3326041,95,32
3420794,105,21
3424278,106,25
3470083,23,12
3616686,34,16
3630314,19,11
3656466,44,14
3668304,32,14
3680585,263,12
3708271,108,16
3733889,141,17
3779007,167,10
3794011,63,11
3829026,30,16
3874457,193,22
3888997,54,15
3918280,291,26
3932713,42,12
3972725,36,20
3994024,135,24
4068339,24,11
4136478,107,11
4197122,59,13
4263203,79,22
4308911,44,11
4333687,285,10
4543133,5,15
4543399,68,10
4562002,29,20
13788066,619,14
24823,3268,122
1924283,1161,60
3154771,833,81
4751851,228,15
4863917,750,128
5031486,554,73
5068176,581,71
5252132,2212,216
6569365,387,30
7213012,266,39
7396070,803,452
7442828,228,24
7631509,527,169
8126401,910,46
8210092,104,15
8396192,491,21
8745034,819,57
8782763,399,51
9101519,2404,87
9203083,138,12
9285488,831,51
9659838,507,179
9673236,303,47
9778844,2286,101
9829402,146,38
10295283,605,36
10586324,82,23
10759785,569,18
11089204,222,27
11123750,1678,73
11149223,633,93
11190860,903,132
11197877,207,25
11224687,55,16
11287370,629,27
11288175,329,19
11360534,369,133
11397265,1848,92
11407946,164,32
11421793,182,18
11447251,309,58
11449879,507,20
11456092,555,48
11552667,542,38
11590273,147,14
11602485,134,20
11682412,3447,54
11695299,103,16
11728701,359,68
11730794,594,88
11750483,306,19
11899001,1351,400
11924092,1308,68
11950758,468,56
12060327,1323,74
12065899,180,39
12113444,580,147
12230855,460,56
12365830,455,28
12391368,157,46
12673903,531,14
13113606,506,50
13559753,621,36
13696767,65,24
13803273,703,58
13831555,321,73
13892088,99,31
13899956,155,25
13997181,146,29
14021162,2290,67
14100212,404,97
14143866,469,12
14144596,168,18
196307,2402,19
